UserTags,TimeStamps,Tweets,cleaned_tweet,sentiment
"Barack Obama
@BarackObama",2024-03-30T19:30:06.000Z,"Michelle and I were lucky enough to know Her Majesty The Queen. Back when we were just beginning to navigate life as President and First Lady, she welcomed us to the world stage with extraordinary generosity. Our thoughts are with the Royal Family and those mourning her passing.",michelle lucky enough know majesty queen back beginning navigate life president first lady welcomed u world stage extraordinary generosity thought royal family mourning passing,positive
"Barack Obama
@BarackObama",2024-03-30T19:30:06.000Z,"This is life changing news for millions of borrowers working to pay back their student loans. It's also a testament to 
@POTUS
, his administration, and all the activists who've been calling for student debt relief for years.",life changing news million borrower working pay back student loan also testament administration activist calling student debt relief year,positive
"Barack Obama
@BarackObama",2024-03-30T19:30:06.000Z,"You bet, Joe. 31 million folks enrolled and the lowest uninsured rate ever. Now Congress needs to pass the Inflation Reduction Act to build on this progress.",bet joe million folk enrolled lowest uninsured rate ever congress need pas inflation reduction act build progress,negative
"Barack Obama
@BarackObama",2024-03-30T19:30:06.000Z,"In 2016, I was proud to designate the Stonewall National Monument as the first national monument to tell the story of the struggle for LGBTQ+ rights.",proud designate stonewall national monument first national monument tell story struggle lgbtq right,positive
"Barack Obama
@BarackObama",2024-03-30T19:30:06.000Z,"If we're going to protect our democracy, we need to keep up the fight for fair maps. 
@DemRedistrict
 is at the forefront of that effort—and we need to help them build on the progress they've already made protecting our free and fair elections: http://democraticredistricting.com/democracytargets…",going protect democracy need keep fight fair map forefront effort need help build progress already made protecting free fair election,negative
"Barack Obama
@BarackObama",2024-03-30T19:30:06.000Z,"Today, I’m joining those around the world in celebrating Her Majesty The Queen’s Platinum Jubilee. It is with gratitude for your leadership and the kindness you’ve shown me and my family that I say, may the light of your crown continue to reign supreme.",today joining around world celebrating majesty queen platinum jubilee gratitude leadership kindness shown family say may light crown continue reign supreme,positive
"Anthony Albanese
@AlboMP",2024-07-01T04:29:16.000Z,"Taking pressure off parents is at the heart of our cheaper child care and increased paid parental leave policies. 

I heard from Georgie Dent at The Parenthood about how our changes are making a difference to families right across the country.",taking pressure parent heart cheaper child care increased paid parental leave policy heard georgie dent parenthood change making difference family right across country,positive
"Anthony Albanese
@AlboMP",2024-07-01T04:29:16.000Z,"The National Gallery of Australia has always showcased our greatest artists, and brought the world’s finest art to our shores. 

I'll always support the arts. Tonight I opened the gallery's newest exhibition, Gauguin’s World: Tōna Iho, Tōna Ao.",national gallery australia always showcased greatest artist brought world finest art shore always support art tonight opened gallery newest exhibition gauguin world tōna iho tōna ao,positive
"Anthony Albanese
@AlboMP",2024-07-01T04:29:16.000Z,"Welcome to the team, Senator Lisa Darmanin. 

Lisa is a lifelong advocate for working women, for equal pay and for action on domestic violence. 

I know Lisa will continue to make a positive difference in her new role as a Senator for Victoria.",welcome team senator lisa darmanin lisa lifelong advocate working woman equal pay action domestic violence know lisa continue make positive difference new role senator victoria,positive
"Anthony Albanese
@AlboMP",2024-07-01T04:29:16.000Z,"Here in Perth, along with Chinese Premier Li Qiang, we celebrated the incredible contributions that Chinese-Australians have made to Australia.",perth along chinese premier li qiang celebrated incredible contribution chinese australian made australia,positive
"Anthony Albanese
@AlboMP",2024-07-01T04:29:16.000Z,"We've just had a breakthrough.

Tunnel boring machines Penny and Eileen have finished their not-so-boring work connecting the Metro to Western Sydney Airport.

I couldn’t miss the chance to thank Penny, Eileen and the more than 10,000 workers who’ve got us to this point.",breakthrough tunnel boring machine penny eileen finished boring work connecting metro western sydney airport miss chance thank penny eileen worker got u point,positive
"Anthony Albanese
@AlboMP",2024-06-27T09:52:29.000Z,"We’ll always stand up for Australian workers. I’m so proud of what we’ve already delivered.

More secure jobs. Better pay. Stronger rights for casual and gig workers. Paid family and domestic violence leave. And so much more.",always stand australian worker proud already delivered secure job better pay stronger right casual gig worker paid family domestic violence leave much,positive
"Anthony Albanese
@AlboMP",2024-06-27T09:52:29.000Z,"We’re doing this for social housing right across Australia, fixing up what we already have to deliver more liveable housing.

We’ve got a huge housing agenda to build more homes to make it easier for people to build, rent or buy.",social housing right across australia fixing already deliver liveable housing got huge housing agenda build home make easier people build rent buy,negative
"Anthony Albanese
@AlboMP",2024-06-27T09:52:29.000Z,Taking pressure off families is our focus every day.,taking pressure family focus every day,positive
"Anthony Albanese
@AlboMP",2024-06-27T09:52:29.000Z,Paid prac placements will make a huge difference to getting more Australians studying nursing.,paid prac placement make huge difference getting australian studying nursing,positive
"Anthony Albanese
@AlboMP",2024-06-27T09:52:29.000Z,"This Budget is designed to deliver for every Australian, in every part of our economy, and every part of our country.",budget designed deliver every australian every part economy every part country,positive
"Anthony Albanese
@AlboMP",2024-06-27T09:52:29.000Z,"These massive tunnelling machines are about to dig the North East Link in Melbourne.

The tunnels will take 30 minutes off a journey from the Eastern Freeway to the M80 Ring Road.",massive tunnelling machine dig north east link melbourne tunnel take minute journey eastern freeway ring road,negative
"Anthony Albanese
@AlboMP",2024-06-27T09:52:29.000Z,"We’re making student loans fairer and cheaper.

We’ll cap how your loan is indexed so you’ll pay less over the life of the loan.

And we’ll deliver $3 billion in HELP loan credits to relieve some of the cost that came with last year's inflation spike.",making student loan fairer cheaper cap loan indexed pay le life loan deliver billion help loan credit relieve cost came last year inflation spike,negative
"Anthony Albanese
@AlboMP",2024-06-27T09:52:29.000Z,"5. Reducing kids’ access to age inappropriate material. 

Making sure that our laws keep up with the digital age and the best evidence available, and reducing kids’ exposure to pornography.",reducing kid access age inappropriate material making sure law keep digital age best evidence available reducing kid exposure pornography,negative
"Anthony Albanese
@AlboMP",2024-06-27T09:52:29.000Z,"Today I was honoured to join the family, friends and community members gathered to remember his bravery and honour his life. 

On behalf of the Government and the people of Australia, I offered our deepest sympathies.",today honoured join family friend community member gathered remember bravery honour life behalf government people australia offered deepest sympathy,positive
"Anthony Albanese
@AlboMP",2024-06-27T09:52:29.000Z,"This new wharf will mean more boats can dock, increasing jobs and ensuring more families can enjoy this beautiful part of Queensland.

Working together with the local government, we’re revitalising the Pioneer River for future generations to enjoy.",new wharf mean boat dock increasing job ensuring family enjoy beautiful part queensland working together local government revitalising pioneer river future generation enjoy,positive
"Anthony Albanese
@AlboMP",2024-06-27T09:52:29.000Z,"You've heard me talk about the difference adding super to paid parental leave will make.

Now I want you to hear from Caitlin, Tarla and Ebony, who I met in Ballina last week.",heard talk difference adding super paid parental leave make want hear caitlin tarla ebony met ballina last week,negative
